time_id,fecha_completa,anio,mes,mes_nombre,trimestre,semana,dia,dia_semana,dia_nombre,hora,turno
4535,2024-05-07 17:00:00,2024,5,May,2,19,7,1,Tuesday,17,Tarde
4536,2024-11-27 10:00:00,2024,11,November,4,48,27,2,Wednesday,10,Mañana
4537,2024-08-10 14:00:00,2024,8,August,3,32,10,5,Saturday,14,Tarde
4538,2024-04-29 15:00:00,2024,4,April,2,18,29,0,Monday,15,Tarde
4539,2024-11-21 08:00:00,2024,11,November,4,47,21,3,Thursday,8,Mañana
4540,2024-08-02 09:00:00,2024,8,August,3,31,2,4,Friday,9,Mañana
4541,2024-05-26 15:00:00,2024,5,May,2,21,26,6,Sunday,15,Tarde
4542,2024-08-08 07:00:00,2024,8,August,3,32,8,3,Thursday,7,Mañana
4543,2024-12-25 16:00:00,2024,12,December,4,52,25,2,Wednesday,16,Tarde
4544,2024-07-31 13:00:00,2024,7,July,3,31,31,2,Wednesday,13,Tarde
4545,2024-05-10 09:00:00,2024,5,May,2,19,10,4,Friday,9,Mañana
4546,2024-07-02 08:00:00,2024,7,July,3,27,2,1,Tuesday,8,Mañana
4547,2024-03-04 13:00:00,2024,3,March,1,10,4,0,Monday,13,Tarde
4548,2024-11-02 16:00:00,2024,11,November,4,44,2,5,Saturday,16,Tarde
4549,2024-06-06 08:00:00,2024,6,June,2,23,6,3,Thursday,8,Mañana
4550,2024-05-31 12:00:00,2024,5,May,2,22,31,4,Friday,12,Mañana
4551,2024-12-16 07:00:00,2024,12,December,4,51,16,0,Monday,7,Mañana
4552,2024-06-20 18:00:00,2024,6,June,2,25,20,3,Thursday,18,Noche
4553,2024-04-21 10:00:00,2024,4,April,2,16,21,6,Sunday,10,Mañana
4554,2024-10-07 11:00:00,2024,10,October,4,41,7,0,Monday,11,Mañana
4555,2024-08-18 12:00:00,2024,8,August,3,33,18,6,Sunday,12,Mañana
4556,2024-12-20 12:00:00,2024,12,December,4,51,20,4,Friday,12,Mañana
4557,2024-06-29 13:00:00,2024,6,June,2,26,29,5,Saturday,13,Tarde
4558,2024-03-14 16:00:00,2024,3,March,1,11,14,3,Thursday,16,Tarde
4559,2024-07-08 10:00:00,2024,7,July,3,28,8,0,Monday,10,Mañana
4560,2024-09-22 10:00:00,2024,9,September,3,38,22,6,Sunday,10,Mañana
4561,2024-04-27 18:00:00,2024,4,April,2,17,27,5,Saturday,18,Noche
4562,2024-12-26 16:00:00,2024,12,December,4,52,26,3,Thursday,16,Tarde
4563,2024-10-18 17:00:00,2024,10,October,4,42,18,4,Friday,17,Tarde
4564,2024-12-10 10:00:00,2024,12,December,4,50,10,1,Tuesday,10,Mañana
4565,2024-03-07 18:00:00,2024,3,March,1,10,7,3,Thursday,18,Noche
4566,2024-04-08 15:00:00,2024,4,April,2,15,8,0,Monday,15,Tarde
4567,2024-04-04 15:00:00,2024,4,April,2,14,4,3,Thursday,15,Tarde
4568,2024-09-09 15:00:00,2024,9,September,3,37,9,0,Monday,15,Tarde
4569,2024-05-24 17:00:00,2024,5,May,2,21,24,4,Friday,17,Tarde
4570,2024-10-17 13:00:00,2024,10,October,4,42,17,3,Thursday,13,Tarde
4571,2024-09-22 18:00:00,2024,9,September,3,38,22,6,Sunday,18,Noche
4572,2024-12-21 18:00:00,2024,12,December,4,51,21,5,Saturday,18,Noche
4573,2024-04-29 15:00:00,2024,4,April,2,18,29,0,Monday,15,Tarde
4574,2024-06-08 08:00:00,2024,6,June,2,23,8,5,Saturday,8,Mañana
4575,2024-11-16 14:00:00,2024,11,November,4,46,16,5,Saturday,14,Tarde
4576,2024-12-20 09:00:00,2024,12,December,4,51,20,4,Friday,9,Mañana
4577,2024-05-15 07:00:00,2024,5,May,2,20,15,2,Wednesday,7,Mañana
4578,2024-06-19 12:00:00,2024,6,June,2,25,19,2,Wednesday,12,Mañana
4579,2024-10-02 11:00:00,2024,10,October,4,40,2,2,Wednesday,11,Mañana
4580,2024-09-01 08:00:00,2024,9,September,3,35,1,6,Sunday,8,Mañana
4581,2024-09-07 07:00:00,2024,9,September,3,36,7,5,Saturday,7,Mañana
4582,2024-11-14 10:00:00,2024,11,November,4,46,14,3,Thursday,10,Mañana
4583,2024-12-24 15:00:00,2024,12,December,4,52,24,1,Tuesday,15,Tarde
4584,2024-03-18 11:00:00,2024,3,March,1,12,18,0,Monday,11,Mañana
4585,2024-04-03 12:00:00,2024,4,April,2,14,3,2,Wednesday,12,Mañana
4586,2024-11-28 11:00:00,2024,11,November,4,48,28,3,Thursday,11,Mañana
4587,2024-07-08 12:00:00,2024,7,July,3,28,8,0,Monday,12,Mañana
4588,2024-05-15 13:00:00,2024,5,May,2,20,15,2,Wednesday,13,Tarde
4589,2024-03-13 13:00:00,2024,3,March,1,11,13,2,Wednesday,13,Tarde
4590,2024-06-17 07:00:00,2024,6,June,2,25,17,0,Monday,7,Mañana
4591,2024-04-11 18:00:00,2024,4,April,2,15,11,3,Thursday,18,Noche
4592,2024-08-25 11:00:00,2024,8,August,3,34,25,6,Sunday,11,Mañana
4593,2024-06-24 15:00:00,2024,6,June,2,26,24,0,Monday,15,Tarde
4594,2024-06-02 09:00:00,2024,6,June,2,22,2,6,Sunday,9,Mañana
4595,2024-12-13 14:00:00,2024,12,December,4,50,13,4,Friday,14,Tarde
4596,2024-08-14 15:00:00,2024,8,August,3,33,14,2,Wednesday,15,Tarde
4597,2024-05-29 10:00:00,2024,5,May,2,22,29,2,Wednesday,10,Mañana
4598,2024-07-28 16:00:00,2024,7,July,3,30,28,6,Sunday,16,Tarde
4599,2024-08-04 18:00:00,2024,8,August,3,31,4,6,Sunday,18,Noche
4600,2024-05-25 12:00:00,2024,5,May,2,21,25,5,Saturday,12,Mañana
4601,2024-03-02 13:00:00,2024,3,March,1,9,2,5,Saturday,13,Tarde
4602,2024-10-01 17:00:00,2024,10,October,4,40,1,1,Tuesday,17,Tarde
4603,2024-07-12 16:00:00,2024,7,July,3,28,12,4,Friday,16,Tarde
4604,2024-04-13 09:00:00,2024,4,April,2,15,13,5,Saturday,9,Mañana
4605,2024-04-04 15:00:00,2024,4,April,2,14,4,3,Thursday,15,Tarde
4606,2024-10-28 14:00:00,2024,10,October,4,44,28,0,Monday,14,Tarde
4607,2024-07-15 10:00:00,2024,7,July,3,29,15,0,Monday,10,Mañana
4608,2024-06-17 18:00:00,2024,6,June,2,25,17,0,Monday,18,Noche
4609,2024-07-30 10:00:00,2024,7,July,3,31,30,1,Tuesday,10,Mañana
4610,2024-08-20 07:00:00,2024,8,August,3,34,20,1,Tuesday,7,Mañana
4611,2024-12-13 18:00:00,2024,12,December,4,50,13,4,Friday,18,Noche
4612,2024-12-11 12:00:00,2024,12,December,4,50,11,2,Wednesday,12,Mañana
4613,2024-11-06 17:00:00,2024,11,November,4,45,6,2,Wednesday,17,Tarde
4614,2024-12-01 15:00:00,2024,12,December,4,48,1,6,Sunday,15,Tarde
4615,2024-06-27 13:00:00,2024,6,June,2,26,27,3,Thursday,13,Tarde
4616,2024-06-17 17:00:00,2024,6,June,2,25,17,0,Monday,17,Tarde
4617,2024-09-07 08:00:00,2024,9,September,3,36,7,5,Saturday,8,Mañana
4618,2024-04-19 13:00:00,2024,4,April,2,16,19,4,Friday,13,Tarde
4619,2024-10-11 11:00:00,2024,10,October,4,41,11,4,Friday,11,Mañana
4620,2024-11-12 10:00:00,2024,11,November,4,46,12,1,Tuesday,10,Mañana
4621,2024-05-31 08:00:00,2024,5,May,2,22,31,4,Friday,8,Mañana
4622,2024-06-28 08:00:00,2024,6,June,2,26,28,4,Friday,8,Mañana
4623,2024-07-22 11:00:00,2024,7,July,3,30,22,0,Monday,11,Mañana
4624,2024-03-17 12:00:00,2024,3,March,1,11,17,6,Sunday,12,Mañana
4625,2024-03-30 13:00:00,2024,3,March,1,13,30,5,Saturday,13,Tarde
4626,2024-03-11 11:00:00,2024,3,March,1,11,11,0,Monday,11,Mañana
4627,2024-07-15 14:00:00,2024,7,July,3,29,15,0,Monday,14,Tarde
4628,2024-08-03 13:00:00,2024,8,August,3,31,3,5,Saturday,13,Tarde
4629,2024-09-18 14:00:00,2024,9,September,3,38,18,2,Wednesday,14,Tarde
4630,2024-10-11 15:00:00,2024,10,October,4,41,11,4,Friday,15,Tarde
4631,2024-08-02 10:00:00,2024,8,August,3,31,2,4,Friday,10,Mañana
4632,2024-03-29 13:00:00,2024,3,March,1,13,29,4,Friday,13,Tarde
4633,2024-10-17 07:00:00,2024,10,October,4,42,17,3,Thursday,7,Mañana
4634,2024-10-15 15:00:00,2024,10,October,4,42,15,1,Tuesday,15,Tarde
4635,2024-10-06 11:00:00,2024,10,October,4,40,6,6,Sunday,11,Mañana
4636,2024-09-13 10:00:00,2024,9,September,3,37,13,4,Friday,10,Mañana
4637,2024-05-22 13:00:00,2024,5,May,2,21,22,2,Wednesday,13,Tarde
4638,2024-09-15 11:00:00,2024,9,September,3,37,15,6,Sunday,11,Mañana
4639,2024-06-26 11:00:00,2024,6,June,2,26,26,2,Wednesday,11,Mañana
4640,2024-05-24 14:00:00,2024,5,May,2,21,24,4,Friday,14,Tarde
4641,2024-05-04 15:00:00,2024,5,May,2,18,4,5,Saturday,15,Tarde
4642,2024-09-27 18:00:00,2024,9,September,3,39,27,4,Friday,18,Noche
4643,2024-05-16 18:00:00,2024,5,May,2,20,16,3,Thursday,18,Noche
4644,2024-08-31 16:00:00,2024,8,August,3,35,31,5,Saturday,16,Tarde
4645,2024-04-17 16:00:00,2024,4,April,2,16,17,2,Wednesday,16,Tarde
4646,2024-03-27 11:00:00,2024,3,March,1,13,27,2,Wednesday,11,Mañana
4647,2024-05-28 08:00:00,2024,5,May,2,22,28,1,Tuesday,8,Mañana
4648,2024-12-09 12:00:00,2024,12,December,4,50,9,0,Monday,12,Mañana
4649,2024-03-07 18:00:00,2024,3,March,1,10,7,3,Thursday,18,Noche
4650,2024-12-25 11:00:00,2024,12,December,4,52,25,2,Wednesday,11,Mañana
4651,2024-12-24 16:00:00,2024,12,December,4,52,24,1,Tuesday,16,Tarde
4652,2024-07-05 12:00:00,2024,7,July,3,27,5,4,Friday,12,Mañana
4653,2024-08-19 10:00:00,2024,8,August,3,34,19,0,Monday,10,Mañana
4654,2024-05-09 15:00:00,2024,5,May,2,19,9,3,Thursday,15,Tarde
4655,2024-09-28 12:00:00,2024,9,September,3,39,28,5,Saturday,12,Mañana
4656,2024-09-15 16:00:00,2024,9,September,3,37,15,6,Sunday,16,Tarde
4657,2024-05-18 15:00:00,2024,5,May,2,20,18,5,Saturday,15,Tarde
4658,2024-07-04 13:00:00,2024,7,July,3,27,4,3,Thursday,13,Tarde
4659,2024-09-06 09:00:00,2024,9,September,3,36,6,4,Friday,9,Mañana
4660,2024-12-20 13:00:00,2024,12,December,4,51,20,4,Friday,13,Tarde
4661,2024-03-20 11:00:00,2024,3,March,1,12,20,2,Wednesday,11,Mañana
4662,2024-10-01 10:00:00,2024,10,October,4,40,1,1,Tuesday,10,Mañana
4663,2024-08-13 14:00:00,2024,8,August,3,33,13,1,Tuesday,14,Tarde
4664,2024-10-06 10:00:00,2024,10,October,4,40,6,6,Sunday,10,Mañana
4665,2024-11-11 11:00:00,2024,11,November,4,46,11,0,Monday,11,Mañana
4666,2024-12-07 18:00:00,2024,12,December,4,49,7,5,Saturday,18,Noche
4667,2024-09-23 17:00:00,2024,9,September,3,39,23,0,Monday,17,Tarde
4668,2024-08-05 09:00:00,2024,8,August,3,32,5,0,Monday,9,Mañana
4669,2024-05-05 18:00:00,2024,5,May,2,18,5,6,Sunday,18,Noche
4670,2024-04-27 14:00:00,2024,4,April,2,17,27,5,Saturday,14,Tarde
4671,2024-03-11 13:00:00,2024,3,March,1,11,11,0,Monday,13,Tarde
4672,2024-10-24 11:00:00,2024,10,October,4,43,24,3,Thursday,11,Mañana
4673,2024-09-28 17:00:00,2024,9,September,3,39,28,5,Saturday,17,Tarde
4674,2024-03-21 15:00:00,2024,3,March,1,12,21,3,Thursday,15,Tarde
4675,2024-05-13 15:00:00,2024,5,May,2,20,13,0,Monday,15,Tarde
4676,2024-04-24 16:00:00,2024,4,April,2,17,24,2,Wednesday,16,Tarde
4677,2024-07-11 18:00:00,2024,7,July,3,28,11,3,Thursday,18,Noche
4678,2024-09-28 11:00:00,2024,9,September,3,39,28,5,Saturday,11,Mañana
4679,2024-08-14 08:00:00,2024,8,August,3,33,14,2,Wednesday,8,Mañana
4680,2024-04-21 12:00:00,2024,4,April,2,16,21,6,Sunday,12,Mañana
4681,2024-12-03 08:00:00,2024,12,December,4,49,3,1,Tuesday,8,Mañana
4682,2024-08-22 07:00:00,2024,8,August,3,34,22,3,Thursday,7,Mañana
4683,2024-05-02 08:00:00,2024,5,May,2,18,2,3,Thursday,8,Mañana
4684,2024-03-02 17:00:00,2024,3,March,1,9,2,5,Saturday,17,Tarde
4685,2024-10-04 12:00:00,2024,10,October,4,40,4,4,Friday,12,Mañana
4686,2024-08-29 10:00:00,2024,8,August,3,35,29,3,Thursday,10,Mañana
4687,2024-05-03 12:00:00,2024,5,May,2,18,3,4,Friday,12,Mañana
4688,2024-12-05 10:00:00,2024,12,December,4,49,5,3,Thursday,10,Mañana
4689,2024-07-19 18:00:00,2024,7,July,3,29,19,4,Friday,18,Noche
4690,2024-07-19 11:00:00,2024,7,July,3,29,19,4,Friday,11,Mañana
4691,2024-10-01 08:00:00,2024,10,October,4,40,1,1,Tuesday,8,Mañana
4692,2024-10-13 11:00:00,2024,10,October,4,41,13,6,Sunday,11,Mañana
4693,2024-05-25 15:00:00,2024,5,May,2,21,25,5,Saturday,15,Tarde
4694,2024-05-24 09:00:00,2024,5,May,2,21,24,4,Friday,9,Mañana
4695,2024-10-27 13:00:00,2024,10,October,4,43,27,6,Sunday,13,Tarde
4696,2024-11-30 10:00:00,2024,11,November,4,48,30,5,Saturday,10,Mañana
4697,2024-05-09 11:00:00,2024,5,May,2,19,9,3,Thursday,11,Mañana
4698,2024-08-07 07:00:00,2024,8,August,3,32,7,2,Wednesday,7,Mañana
4699,2024-06-21 09:00:00,2024,6,June,2,25,21,4,Friday,9,Mañana
4700,2024-06-19 17:00:00,2024,6,June,2,25,19,2,Wednesday,17,Tarde
4701,2024-09-01 14:00:00,2024,9,September,3,35,1,6,Sunday,14,Tarde
4702,2024-03-01 10:00:00,2024,3,March,1,9,1,4,Friday,10,Mañana
4703,2024-12-20 13:00:00,2024,12,December,4,51,20,4,Friday,13,Tarde
4704,2024-08-10 16:00:00,2024,8,August,3,32,10,5,Saturday,16,Tarde
4705,2024-09-17 07:00:00,2024,9,September,3,38,17,1,Tuesday,7,Mañana
4706,2024-04-05 13:00:00,2024,4,April,2,14,5,4,Friday,13,Tarde
4707,2024-10-14 10:00:00,2024,10,October,4,42,14,0,Monday,10,Mañana
4708,2024-05-28 14:00:00,2024,5,May,2,22,28,1,Tuesday,14,Tarde
4709,2024-06-29 14:00:00,2024,6,June,2,26,29,5,Saturday,14,Tarde
4710,2024-10-13 12:00:00,2024,10,October,4,41,13,6,Sunday,12,Mañana
4711,2024-05-21 09:00:00,2024,5,May,2,21,21,1,Tuesday,9,Mañana
4712,2024-09-30 15:00:00,2024,9,September,3,40,30,0,Monday,15,Tarde
4713,2024-09-22 14:00:00,2024,9,September,3,38,22,6,Sunday,14,Tarde
4714,2024-09-13 10:00:00,2024,9,September,3,37,13,4,Friday,10,Mañana
4715,2024-06-18 16:00:00,2024,6,June,2,25,18,1,Tuesday,16,Tarde
4716,2024-03-22 18:00:00,2024,3,March,1,12,22,4,Friday,18,Noche
4717,2024-08-13 15:00:00,2024,8,August,3,33,13,1,Tuesday,15,Tarde
4718,2024-08-28 10:00:00,2024,8,August,3,35,28,2,Wednesday,10,Mañana
4719,2024-09-08 08:00:00,2024,9,September,3,36,8,6,Sunday,8,Mañana
4720,2024-08-13 18:00:00,2024,8,August,3,33,13,1,Tuesday,18,Noche
4721,2024-09-17 12:00:00,2024,9,September,3,38,17,1,Tuesday,12,Mañana
4722,2024-03-02 11:00:00,2024,3,March,1,9,2,5,Saturday,11,Mañana
4723,2024-08-23 07:00:00,2024,8,August,3,34,23,4,Friday,7,Mañana
4724,2024-09-27 18:00:00,2024,9,September,3,39,27,4,Friday,18,Noche
4725,2024-11-16 10:00:00,2024,11,November,4,46,16,5,Saturday,10,Mañana
4726,2024-10-11 10:00:00,2024,10,October,4,41,11,4,Friday,10,Mañana
4727,2024-07-11 12:00:00,2024,7,July,3,28,11,3,Thursday,12,Mañana
4728,2024-03-02 08:00:00,2024,3,March,1,9,2,5,Saturday,8,Mañana
4729,2024-07-15 15:00:00,2024,7,July,3,29,15,0,Monday,15,Tarde
4730,2024-04-03 16:00:00,2024,4,April,2,14,3,2,Wednesday,16,Tarde
4731,2024-06-27 18:00:00,2024,6,June,2,26,27,3,Thursday,18,Noche
4732,2024-05-24 14:00:00,2024,5,May,2,21,24,4,Friday,14,Tarde
4733,2024-04-01 18:00:00,2024,4,April,2,14,1,0,Monday,18,Noche
4734,2024-04-05 15:00:00,2024,4,April,2,14,5,4,Friday,15,Tarde
4735,2024-12-25 18:00:00,2024,12,December,4,52,25,2,Wednesday,18,Noche
4736,2024-06-25 08:00:00,2024,6,June,2,26,25,1,Tuesday,8,Mañana
4737,2024-12-02 15:00:00,2024,12,December,4,49,2,0,Monday,15,Tarde
4738,2024-06-20 15:00:00,2024,6,June,2,25,20,3,Thursday,15,Tarde
4739,2024-12-16 16:00:00,2024,12,December,4,51,16,0,Monday,16,Tarde
4740,2024-08-09 13:00:00,2024,8,August,3,32,9,4,Friday,13,Tarde
4741,2024-08-02 17:00:00,2024,8,August,3,31,2,4,Friday,17,Tarde
4742,2024-05-12 14:00:00,2024,5,May,2,19,12,6,Sunday,14,Tarde
4743,2024-12-04 11:00:00,2024,12,December,4,49,4,2,Wednesday,11,Mañana
4744,2024-07-07 07:00:00,2024,7,July,3,27,7,6,Sunday,7,Mañana
4745,2024-07-04 14:00:00,2024,7,July,3,27,4,3,Thursday,14,Tarde
4746,2024-05-11 07:00:00,2024,5,May,2,19,11,5,Saturday,7,Mañana
4747,2024-07-01 14:00:00,2024,7,July,3,27,1,0,Monday,14,Tarde
4748,2024-08-13 15:00:00,2024,8,August,3,33,13,1,Tuesday,15,Tarde
4749,2024-09-17 08:00:00,2024,9,September,3,38,17,1,Tuesday,8,Mañana
4750,2024-08-29 13:00:00,2024,8,August,3,35,29,3,Thursday,13,Tarde
4751,2024-12-25 10:00:00,2024,12,December,4,52,25,2,Wednesday,10,Mañana
4752,2024-03-20 18:00:00,2024,3,March,1,12,20,2,Wednesday,18,Noche
4753,2024-12-09 14:00:00,2024,12,December,4,50,9,0,Monday,14,Tarde
4754,2024-04-21 11:00:00,2024,4,April,2,16,21,6,Sunday,11,Mañana
4755,2024-09-30 07:00:00,2024,9,September,3,40,30,0,Monday,7,Mañana
4756,2024-09-14 07:00:00,2024,9,September,3,37,14,5,Saturday,7,Mañana
4757,2024-11-21 13:00:00,2024,11,November,4,47,21,3,Thursday,13,Tarde
4758,2024-04-11 09:00:00,2024,4,April,2,15,11,3,Thursday,9,Mañana
4759,2024-06-02 12:00:00,2024,6,June,2,22,2,6,Sunday,12,Mañana
4760,2024-04-12 17:00:00,2024,4,April,2,15,12,4,Friday,17,Tarde
4761,2024-08-21 10:00:00,2024,8,August,3,34,21,2,Wednesday,10,Mañana
4762,2024-05-16 10:00:00,2024,5,May,2,20,16,3,Thursday,10,Mañana
4763,2024-11-15 16:00:00,2024,11,November,4,46,15,4,Friday,16,Tarde
4764,2024-03-09 13:00:00,2024,3,March,1,10,9,5,Saturday,13,Tarde
4765,2024-07-21 18:00:00,2024,7,July,3,29,21,6,Sunday,18,Noche
4766,2024-12-03 10:00:00,2024,12,December,4,49,3,1,Tuesday,10,Mañana
4767,2024-12-25 09:00:00,2024,12,December,4,52,25,2,Wednesday,9,Mañana
4768,2024-05-09 13:00:00,2024,5,May,2,19,9,3,Thursday,13,Tarde
4769,2024-07-14 15:00:00,2024,7,July,3,28,14,6,Sunday,15,Tarde
4770,2024-03-15 14:00:00,2024,3,March,1,11,15,4,Friday,14,Tarde
4771,2024-05-14 17:00:00,2024,5,May,2,20,14,1,Tuesday,17,Tarde
4772,2024-09-21 16:00:00,2024,9,September,3,38,21,5,Saturday,16,Tarde
4773,2024-04-29 15:00:00,2024,4,April,2,18,29,0,Monday,15,Tarde
4774,2024-05-17 14:00:00,2024,5,May,2,20,17,4,Friday,14,Tarde
4775,2024-07-03 14:00:00,2024,7,July,3,27,3,2,Wednesday,14,Tarde
4776,2024-07-26 11:00:00,2024,7,July,3,30,26,4,Friday,11,Mañana
4777,2024-03-29 16:00:00,2024,3,March,1,13,29,4,Friday,16,Tarde
4778,2024-08-19 18:00:00,2024,8,August,3,34,19,0,Monday,18,Noche
4779,2024-06-24 07:00:00,2024,6,June,2,26,24,0,Monday,7,Mañana
4780,2024-03-05 10:00:00,2024,3,March,1,10,5,1,Tuesday,10,Mañana
4781,2024-11-10 10:00:00,2024,11,November,4,45,10,6,Sunday,10,Mañana
4782,2024-07-15 18:00:00,2024,7,July,3,29,15,0,Monday,18,Noche
4783,2024-12-05 12:00:00,2024,12,December,4,49,5,3,Thursday,12,Mañana
4784,2024-11-14 07:00:00,2024,11,November,4,46,14,3,Thursday,7,Mañana
4785,2024-10-20 13:00:00,2024,10,October,4,42,20,6,Sunday,13,Tarde
4786,2024-11-01 13:00:00,2024,11,November,4,44,1,4,Friday,13,Tarde
4787,2024-12-15 16:00:00,2024,12,December,4,50,15,6,Sunday,16,Tarde
4788,2024-07-24 12:00:00,2024,7,July,3,30,24,2,Wednesday,12,Mañana
4789,2024-07-14 15:00:00,2024,7,July,3,28,14,6,Sunday,15,Tarde
4790,2024-03-23 12:00:00,2024,3,March,1,12,23,5,Saturday,12,Mañana
4791,2024-04-21 14:00:00,2024,4,April,2,16,21,6,Sunday,14,Tarde
4792,2024-10-05 14:00:00,2024,10,October,4,40,5,5,Saturday,14,Tarde
4793,2024-11-19 13:00:00,2024,11,November,4,47,19,1,Tuesday,13,Tarde
4794,2024-08-18 17:00:00,2024,8,August,3,33,18,6,Sunday,17,Tarde
4795,2024-05-09 17:00:00,2024,5,May,2,19,9,3,Thursday,17,Tarde
4796,2024-05-18 14:00:00,2024,5,May,2,20,18,5,Saturday,14,Tarde
4797,2024-12-20 16:00:00,2024,12,December,4,51,20,4,Friday,16,Tarde
4798,2024-12-19 10:00:00,2024,12,December,4,51,19,3,Thursday,10,Mañana
4799,2024-12-13 12:00:00,2024,12,December,4,50,13,4,Friday,12,Mañana
4800,2024-09-07 17:00:00,2024,9,September,3,36,7,5,Saturday,17,Tarde
4801,2024-12-26 12:00:00,2024,12,December,4,52,26,3,Thursday,12,Mañana
4802,2024-07-23 13:00:00,2024,7,July,3,30,23,1,Tuesday,13,Tarde
4803,2024-04-27 09:00:00,2024,4,April,2,17,27,5,Saturday,9,Mañana
4804,2024-07-23 09:00:00,2024,7,July,3,30,23,1,Tuesday,9,Mañana
4805,2024-05-15 12:00:00,2024,5,May,2,20,15,2,Wednesday,12,Mañana
4806,2024-07-11 16:00:00,2024,7,July,3,28,11,3,Thursday,16,Tarde
4807,2024-12-17 11:00:00,2024,12,December,4,51,17,1,Tuesday,11,Mañana
4808,2024-10-26 17:00:00,2024,10,October,4,43,26,5,Saturday,17,Tarde
4809,2024-04-16 18:00:00,2024,4,April,2,16,16,1,Tuesday,18,Noche
4810,2024-07-29 10:00:00,2024,7,July,3,31,29,0,Monday,10,Mañana
4811,2024-12-03 12:00:00,2024,12,December,4,49,3,1,Tuesday,12,Mañana
4812,2024-05-19 16:00:00,2024,5,May,2,20,19,6,Sunday,16,Tarde
4813,2024-07-22 17:00:00,2024,7,July,3,30,22,0,Monday,17,Tarde
4814,2024-06-08 14:00:00,2024,6,June,2,23,8,5,Saturday,14,Tarde
4815,2024-05-04 11:00:00,2024,5,May,2,18,4,5,Saturday,11,Mañana
4816,2024-03-20 14:00:00,2024,3,March,1,12,20,2,Wednesday,14,Tarde
4817,2024-06-10 13:00:00,2024,6,June,2,24,10,0,Monday,13,Tarde
4818,2024-06-14 16:00:00,2024,6,June,2,24,14,4,Friday,16,Tarde
4819,2024-04-25 09:00:00,2024,4,April,2,17,25,3,Thursday,9,Mañana
4820,2024-03-10 10:00:00,2024,3,March,1,10,10,6,Sunday,10,Mañana
4821,2024-09-25 08:00:00,2024,9,September,3,39,25,2,Wednesday,8,Mañana
4822,2024-12-03 07:00:00,2024,12,December,4,49,3,1,Tuesday,7,Mañana
4823,2024-05-23 12:00:00,2024,5,May,2,21,23,3,Thursday,12,Mañana
4824,2024-04-22 09:00:00,2024,4,April,2,17,22,0,Monday,9,Mañana
4825,2024-04-03 11:00:00,2024,4,April,2,14,3,2,Wednesday,11,Mañana
4826,2024-10-25 16:00:00,2024,10,October,4,43,25,4,Friday,16,Tarde
4827,2024-09-28 11:00:00,2024,9,September,3,39,28,5,Saturday,11,Mañana
4828,2024-04-12 13:00:00,2024,4,April,2,15,12,4,Friday,13,Tarde
4829,2024-05-18 14:00:00,2024,5,May,2,20,18,5,Saturday,14,Tarde
4830,2024-12-16 17:00:00,2024,12,December,4,51,16,0,Monday,17,Tarde
4831,2024-03-06 07:00:00,2024,3,March,1,10,6,2,Wednesday,7,Mañana
4832,2024-08-07 13:00:00,2024,8,August,3,32,7,2,Wednesday,13,Tarde
4833,2024-09-07 14:00:00,2024,9,September,3,36,7,5,Saturday,14,Tarde
4834,2024-03-14 12:00:00,2024,3,March,1,11,14,3,Thursday,12,Mañana
4835,2024-03-25 17:00:00,2024,3,March,1,13,25,0,Monday,17,Tarde
4836,2024-04-09 17:00:00,2024,4,April,2,15,9,1,Tuesday,17,Tarde
4837,2024-06-10 14:00:00,2024,6,June,2,24,10,0,Monday,14,Tarde
4838,2024-04-23 18:00:00,2024,4,April,2,17,23,1,Tuesday,18,Noche
4839,2024-04-14 07:00:00,2024,4,April,2,15,14,6,Sunday,7,Mañana
4840,2024-04-25 17:00:00,2024,4,April,2,17,25,3,Thursday,17,Tarde
4841,2024-09-29 13:00:00,2024,9,September,3,39,29,6,Sunday,13,Tarde
4842,2024-08-07 11:00:00,2024,8,August,3,32,7,2,Wednesday,11,Mañana
4843,2024-07-22 17:00:00,2024,7,July,3,30,22,0,Monday,17,Tarde
4844,2024-09-14 16:00:00,2024,9,September,3,37,14,5,Saturday,16,Tarde
4845,2024-10-31 14:00:00,2024,10,October,4,44,31,3,Thursday,14,Tarde
4846,2024-11-04 08:00:00,2024,11,November,4,45,4,0,Monday,8,Mañana
4847,2024-06-20 10:00:00,2024,6,June,2,25,20,3,Thursday,10,Mañana
4848,2024-06-06 12:00:00,2024,6,June,2,23,6,3,Thursday,12,Mañana
4849,2024-10-15 18:00:00,2024,10,October,4,42,15,1,Tuesday,18,Noche
4850,2024-11-14 10:00:00,2024,11,November,4,46,14,3,Thursday,10,Mañana
4851,2024-05-05 15:00:00,2024,5,May,2,18,5,6,Sunday,15,Tarde
4852,2024-08-28 11:00:00,2024,8,August,3,35,28,2,Wednesday,11,Mañana
4853,2024-10-28 18:00:00,2024,10,October,4,44,28,0,Monday,18,Noche
4854,2024-05-25 17:00:00,2024,5,May,2,21,25,5,Saturday,17,Tarde
4855,2024-04-25 08:00:00,2024,4,April,2,17,25,3,Thursday,8,Mañana
4856,2024-09-08 12:00:00,2024,9,September,3,36,8,6,Sunday,12,Mañana
4857,2024-04-17 12:00:00,2024,4,April,2,16,17,2,Wednesday,12,Mañana
4858,2024-05-14 08:00:00,2024,5,May,2,20,14,1,Tuesday,8,Mañana
4859,2024-03-26 08:00:00,2024,3,March,1,13,26,1,Tuesday,8,Mañana
